canon_id,Link Score,union_name,union_city,union_state
546458,8.7646474e-21,hpae/aft afl-cio-n/a,emerson,nj
,,hpae/aft-,neptune,nj
543946,0.9999999,hpae/aft-5107,emerson,nj
543945,0.9999998,hpae/aft/afl-cio 5091,emerson,nj
80987,1.661439e-06,hpma local 65-699,houston,tx
80987,1.661439e-06,hpma-65-699,houston,tx
,,hppba-,islandia,ny
28501,0.22205298,hrcebu/unite here local 6,new york,ny
,,hsbc luxemberg-n/a,whittier,ca
542852,1.1528048e-12,hudson valley safety and security officers union (hvssou),kingston,ny
542852,8.3033275e-11,hudson valley safety and security officers union-n/a,tivoli,ny
517089,3.0134448e-19,huntington hospital nurses association,islandia,ny
545888,4.917687e-13,hurlburt association of flight simulator instructors (hafs)-n/a,hurlburt field,fl
545888,4.2083646e-13,hurlburt association of flight simulator instructors-n/a,hurlburt field,fl
533802,2.1990917e-16,hurley med ctr rns & pharma-,flint,mi
544072,6.1716934e-20,hurley medical center medical technologist organization,flint,mi
14608,0.97526866,i 99,upper marlboro,md
37097,0.0025383271,i-lead charter school ea local 1780,allentown,pa
37097,0.0025383271,i-lead charter school ea-1780,allentown,pa
545718,1.0,i-lead education association/psea/nea-,allentown,pa
30334,5.6809695e-06,i. b. of t. 223,portland,or
30589,2.5230418e-10,i.a.b.s.o. & r. ironworkers 112,east peoria,il
543018,0.0017339382,i.a.f.f.-3878,scottsdale,az
42886,9.025249e-06,i.a.h.f.i.a.w.-36,portland,or
60289,9.7670934e-08,"i.a.m, &, a.w. 1027",new milton,wv
537303,2.4003956e-16,i.a.m. & a. w. machinists & mechanics,sacramento,ca
29572,0.40285692,i.a.m. & a. w. machinists & mechanics 2182,sacramento,ca
1728,0.007815634,i.a.m. & a.w 698,westland,mi
538110,0.00028320285,i.a.m. & a.w. -1584,san leandro,ca
26386,0.08221228,i.a.m. & a.w. 653,fresno,ca
537303,3.7507143e-16,i.a.m. & a.w. machinists & mechanics,sacramento,ca
29572,0.9848177,i.a.m. & a.w. machinists & mechanics 2182,sacramento,ca
1728,1.0165933e-05,i.a.m. & a.w.-698,romulus,mi
7262,2.3771529e-21,"i.a.m. &, a.w.  1471",new milton,wv
13641,0.0003268319,"i.a.m. &, a.w.  818",new milton,wv
60289,1.5053886e-06,"i.a.m. &, a.w. 1027",new milton,wv
7262,2.3771529e-21,"i.a.m. &, a.w. 1285",new milton,wv
58614,0.75999725,"i.a.m. &, a.w. 1285",new philadelphia,oh
7262,2.3771529e-21,"i.a.m. &, a.w. 1297",new milton,wv
7262,2.3771529e-21,"i.a.m. &, a.w. 1471",new milton,wv
62602,6.86516e-05,"i.a.m. &, a.w. 598",new milton,wv
62602,0.1871679,"i.a.m. &, a.w. 598",south charleston,wv
13641,0.0003268319,"i.a.m. &, a.w. 818",new milton,wv
29591,0.0017726031,i.a.m.& a.w. 93,san jose,ca
60289,0.0019388298,"i.a.m.&,a.w.  1027",new milton,wv
60289,0.99881107,"i.a.m.&,a.w. 1027",clarksburg,wv
60289,0.0019388298,"i.a.m.&,a.w. 1027",new milton,wv
7262,7.712963e-22,"i.a.m.&,a.w. 1285",new milton,wv
7262,7.712963e-22,"i.a.m.&,a.w. 1297",new milton,wv
62602,0.022568049,"i.a.m.&,a.w. 598",new milton,wv
62602,0.98725116,"i.a.m.&,a.w. 598",south charleston,wv
7262,7.712963e-22,"i.a.m.&,a.w.-1285",new milton,wv
538110,0.2678144,i.a.m.&a.w. 1584,san leandro,ca
10657,0.2783722,"i.a.m., &, a.w. 1280",newark,oh
1728,0.56195426,i.a.m.a.w 698,westland,mi
28086,4.4237967e-24,i.a.m.a.w-804,middletown,oh
29591,0.84798676,i.a.m.a.w.  93,san jose,ca
1728,0.9709386,i.a.m.a.w. 698,westland,mi
29591,0.84798676,i.a.m.a.w. 93,san jose,ca
27715,1.4278251e-07,i.a.m.a.w.-162,columbus,oh
519477,0.0018820759,i.a.t.s.e 134,san jose,ca
6114,0.00043164985,i.a.t.s.e 80,burbank,ca
5879,1.0524981e-06,i.a.t.s.e stagehands 6,saint louis,mo
516391,2.3433644e-20,i.a.t.s.e.,bethesda,md
545555,0.085783586,i.a.t.s.e.  154,ashland,or
542636,0.014026525,i.a.t.s.e.  500,fort lauderdale,fl
5879,8.710566e-07,i.a.t.s.e. (international alliance of theatrical stage employees...) 6,saint louis,mo
8813,6.13377e-07,i.a.t.s.e. 11,south boston,ma
13250,0.0014379751,i.a.t.s.e. 33,burbank,ca
22547,0.011021354,i.a.t.s.e. 38,detroit,mi
542636,0.014026525,i.a.t.s.e. 500,fort lauderdale,fl
5879,0.0024878364,i.a.t.s.e. 6,st louis,mo
9949,0.0034518624,i.a.t.s.e. 74,new haven,ct
,,i.a.t.s.e. 772,washington,dc
6114,0.05570997,i.a.t.s.e. 80,burbank,ca
26215,0.000339166,i.a.t.s.e. b-751,new york,ny
39181,1.7810643e-22,i.a.t.s.e. b18,san francisco,ca
8813,6.13377e-07,i.a.t.s.e. local 11,south boston,ma
4262,8.044345e-05,i.a.t.s.e. local 16,san francisco,ca
4262,0.88217556,i.a.t.s.e. local 16 16,san francisco,ca
542636,0.9992624,i.a.t.s.e. local 500 500,fort lauderdale,fl
14382,0.9976103,i.a.t.s.e. t.w.u. local 803 803,grand prairie,tx
529438,2.4952763e-22,i.a.t.s.e. t.w.u.-803,edgewood,tx
33930,0.04668166,i.a.t.s.e. theatrical wardrobe union 784,san francisco,ca
14382,0.030698342,i.a.t.s.e. theatrical wardrobe union 803,grand prairie,tx
14382,0.030698342,i.a.t.s.e. theatrical wardrobe union-803,grand prairie,tx
22547,0.011021354,i.a.t.s.e.-38,detroit,mi
50321,1.0610785e-06,i.a.t.s.e> 22,washington,dc
17800,0.05480972,i.b.e.w  503,goshen,ny
13983,0.007634519,i.b.e.w. 2359,west union,oh
40471,0.86624205,i.b.e.w. 494,milwaukee,wi
22626,0.7405606,i.b.e.w. local union 716,houston,tx
22626,0.7405606,"i.b.e.w., local union  716",houston,tx
22626,0.7405606,"i.b.e.w., local union 716",houston,tx
30334,0.31585824,i.b.t. 223,portland,or
11839,0.6897249,i.b.t.-639,washington,dc
1467,2.6424594e-17,i.c.w.u.c  560c,toms river,nj
37826,7.914911e-08,i.c.w.u.c. / u.f.c.w. 560 c,new britain,ct
,,i.c.w.u.c. / u.f.c.w. 560c,new britain,ct
,,i.c.w.u.c. 560c,new britain,ct
508852,1.5710604e-07,"i.l.w.u.  office clerical unit, marine clerks association 63",long beach,ca
511696,7.370719e-10,i.u.e.-c.w.a. 106/320,dayton,oh
4588,3.3593846e-08,i.u.o.e 49,virginia,mn
7129,0.7842481,i.u.o.e 917,knoxville,tn
15272,9.745307e-08,i.u.o.e local 49,duluth,mn
4588,3.3593846e-08,i.u.o.e local 49,virginia,mn
4588,0.019745518,i.u.o.e local 49 49,virginia,mn
7129,0.3699751,i.u.o.e.  917,knoxville,tn
7129,0.3699751,i.u.o.e. 917,knoxville,tn
12429,0.99999267,"i.u.o.e. local 825, afl-cio 825",springfield,nj
4156,0.01899671,i.u.o.e. local 94,new york,ny
32196,0.7622806,i.u.o.e. operating engineers 181,paducah,ky
7129,3.8348894e-06,i.u.o.e.-917,chattanooga,tn
37173,0.01899671,i.u.o.e.-95,pittsburgh,pa
19823,1.6660517e-06,i.u.o.e.-98,east longmeadow,ma
11914,2.9701864e-06,i.u.p.a.t district council 58 90,collinsville,il
35080,5.3242897e-05,i.u.p.a.t. district council 5 10,portland,or
540940,0.014241381,i.u.p.a.t. district council 57 dc57,carnegie,pa
540940,0.014241381,i.u.p.a.t. district council 57-dc57,carnegie,pa
11914,1.8440802e-05,i.u.p.a.t. district council 58 90,collinsville,il
504890,1.8204382e-07,i.u.s.p.f.p.a.-500,roseville,mi
1795,0.0018411708,iabso&r iron workers - shop 612,penn yan,ny
22158,0.24603724,iabsoi local 512,st paul,mn
12027,0.0017505386,iabsor-112,east peoria,il
8120,8.053606e-05,iabsori-21,omaha,ne
29281,0.9998011,iabsoriw -383,madison,wi
28315,0.9920174,iabsoriw 577,keokuk,ia
27379,0.1178799,iabsoriw local 24,denver,co
23613,0.60812575,iabsoriw local 44,hebron,ky
20632,0.9920174,iabsoriw local 516,portland,or
37012,0.89176327,iabsoriw local 67,des moines,ia
26562,1.0877215e-16,"iabsoriw, afl-cio-811",wausau,wi
41370,0.19801871,iabsoriw-27,salt lake city,ut
,,iabsoriw-493,des moines,ia
544429,6.883267e-08,iabsoriw-508,washington,pa
,,iabsoriw-535,st. paul,mn
14754,0.0053152,iabsoriw-665,sun prairie,wi
37012,0.89176327,iabsoriw-67,des moines,ia
,,iabsoriw-851,cleveland,oh
,,iaemtp local r1-701,quincy,ma
,,iaemts&p local r1 701,quincy,ma
,,iaep,quincy,ma
540279,2.8140112e-14,iaep  (seiu nage)-n/a,quincy,ma
,,iaep  (seiu nage)-n/a,,
545067,8.705998e-05,iaep  r12-530,quincy,ma
,,iaep 158,quincy,ma
,,iaep local,quincy,ma
546530,0.054108176,iaep r12-530,quincy,ca
,,iaep-152,johnson city,ny
545080,0.040886287,iaep-424,elizabeth,nj
,,iaep-747,auburndale,fl
,,iaep-r1-294,cromwell,ct
528256,1.6095033e-09,iaep-r5-092,auburndale,fl
531734,5.4466877e-06,iaep-r7-033,blaine,mn
6200,1.5226793e-10,iaep-r7-320,crystal,mn
59549,2.9273682e-08,iaep-r7-799,quincy,ma
540279,0.009132351,iaep/nage seiu local 5000,quincy,ma
540279,0.009132351,iaep/nage seiu-5000,quincy,ma
540279,0.0035389627,iaep/nage-n/a,quincy,ma
540279,4.6950245e-05,iaep/nage/seiu 5000 r12-70,quincy,ma
546530,0.023077656,iaep/nage/seiu 5000-152,murrieta,ca
517453,0.05200389,iaep/nage/seiu 5000-r12-77/187,quincy,ma
540279,0.00010555004,iaep/nage/seiu local 5000 r7-033,quincy,ma
540279,0.009132351,iaep/nage/seiu-5000,quincy,ma
543842,0.85373193,iaep/nage/seiu-r5-247,auburndale,fl
,,iaff - goshen local 4752,west chester,pa
,,iaff -1729,whitehall,oh
,,iaff -2761,ketchikan,ak
503151,0.99095696,iaff 152,springfield,mo
,,iaff 1715,cumberland,md
,,iaff 2323,rutland,vt
26429,4.3734627e-08,iaff i-98,west richland,wa
,,iaff local 2254,harrisburg,il
,,iaff local f-263,,
540487,0.9968281,iaff local f-37,great lakes,il
540487,0.9677067,iaff springfield fire fighters 37,springfield,il
,,iaff-,,
544466,1.0,iaff-141,green bay,wi
,,iaff-1715,cumberland,md
,,iaff-1784,memphis,tn
,,iaff-2625,troy,il
90751,0.9993902,iaff-2789,owasso,ok
,,iaff-3249,laurel springs,nj
80859,0.97902465,iaff-35,north little rock,ar
,,iaff-3839,sartell,mn
,,iaff-4417,,
,,iaff-4513,salinas,ca
545068,1.0,iaff-4852,pittsburgh,pa
545144,1.0,iaff-91,ballston lake,ny
544876,0.99996495,iaff-i-61,sun valley,ca
544885,0.0064168866,iaff-i-66,blue springs,mo
545083,0.41905162,iaff-i-79,moffett field,ca
502703,1.7748716e-05,iaff-i-92,west richland,wa
,,iaff-i68,stratford,ct
60741,1.1430879e-05,iafiaw 23,grantville,pa
,,iaga local,new  york,ny
44938,1.1452382e-14,iagppe-1,schenectady,ny
529074,0.0020564513,iah/fi/aw abatement workers regional 207,taylor,mi
529074,0.0020564513,iah/fi/aw abatement workers regional-207,taylor,mi
26330,9.2857834e-07,iahfaw 18,indianapolis,in
12527,8.738758e-05,iahfi-45,toledo,oh
43689,0.0045856615,iahfiaw 30,syracuse,ny
29768,1.441385e-06,iahfiaw 4,buffalo,ny
41466,3.7093693e-07,iahfiaw local 23,middletown,pa
37904,9.919043e-06,iahfiaw local 3,cleveland,oh
543677,0.0057492284,iahfiaw local 50,columbus,oh
41466,3.7093693e-07,iahfiaw-23,middletown,pa
543677,0.0057492284,iahfiaw-50,columbus,oh
37459,0.059912648,iahfiaw-74,des moines,ia
,,ialw-,brooklyn,ny
41531,1.1639304e-15,iam & aw,murfreesboro,tn
29596,0.9999981,iam & aw  1101,san jose,ca
58598,0.9999174,iam & aw  1538,murfreesboro,tn
546353,0.9984001,iam & aw  2019,clarksville,tn
13226,0.59737617,iam & aw - district lodge 54 1297,columbus,oh
13226,0.70745677,iam & aw - district lodge 54 439,columbus,oh
29596,0.9999981,iam & aw 1101,san jose,ca
29726,0.99999505,iam & aw 112,jacksonville,fl
31366,0.9999999,iam & aw 1317,lake charles,la
,,iam & aw 1387,murfreesboro,tn
30829,0.9999995,iam & aw 1414,san mateo,ca
58598,0.9999174,iam & aw 1538,murfreesboro,tn
541419,0.023640713,iam & aw 18,hickory,ms
502246,0.9999996,iam & aw 1998,honolulu,hi
48763,1.363564e-07,iam & aw 219,nashville,tn
63779,0.99999243,iam & aw 2249,hickory,ms
67394,0.99188703,iam & aw 2386,hickory,ms
521552,0.8547309,iam & aw 25,rancho cucamonga,ca
544313,0.99952793,iam & aw 2919,hickory,ms
545438,0.9998951,iam & aw 2924,havelock,nc
16747,0.94253445,iam & aw 480,chattanooga,tn
26386,0.9999991,iam & aw 653,fresno,ca
45650,0.99999976,iam & aw 695,seattle,wa
1728,0.99999976,iam & aw 698,westland,mi
22628,0.94965446,iam & aw 735,murfreesboro,tn
29596,0.99999815,iam & aw automotive machinists 1101,san jose,ca
14024,0.99999833,iam & aw district 160,seattle,wa
14024,0.99733174,iam & aw district 160 2379,seattle,wa
14024,0.99962455,iam & aw district 160 282,seattle,wa
24553,0.9999923,iam & aw district 160 297,seattle,wa
32602,0.9999079,iam & aw district 160 79,seattle,wa
546413,0.99997574,iam & aw district 1888 735,murfreesboro,tn
32741,0.9997944,iam & aw district 190 lodge 1546,oakland,ca
32741,0.9999493,iam & aw district 190-1546,oakland,ca
41086,1.8080847e-10,iam & aw district 5-2525,aberdeen,sd
13249,0.99998856,iam & aw district 711 65,murfreesboro,tn
13249,0.9997531,iam & aw district lodge 711 735,murfreesboro,tn
29596,0.9999616,iam & aw local lodge 1101,san jose,ca
29596,1.0,iam & aw local lodge 1101 1101,san jose,ca
29591,0.9945117,iam & aw machining and manufacturing 93,san jose,ca
29596,0.9999973,iam & aw machinists automotive trades  1101,san jose,ca
29596,0.9999973,iam & aw machinists automotive trades 1101,san jose,ca
530879,0.93462324,"iam & aw, district lodge 725",sunnyvale,ca
63454,0.99999934,"iam & aw, district lodge 725 2228",sunnyvale,ca
29596,0.9999981,iam & aw-1101,san jose,ca
30829,0.99994326,iam & aw-1414,san jose,ca
538110,0.99970394,iam & aw-1584,san leandro,ca
10656,0.99947715,iam & aw-568,salt lake city,ut
17207,7.408458e-10,iam &aw district #34 804,franklin,oh
19877,0.9984148,iam &aw district 160 289,seattle,wa
13579,1.0,iam 105,columbus,oh
5757,1.0,iam 1173,concord,ca
,,iam 1191,des moines,ia
27694,1.0,iam 1297,columbus,oh
543823,1.0,iam 135,enid,ok
14024,1.0,iam 160 iam 160,seattle,wa
,,iam 1999,lake charles,la
35335,1.0,iam 254,des moines,ia
513363,9.290417e-16,iam 388,des moines,ia
56174,1.0,iam 709,marietta,ga
519215,0.0052535934,iam d-15-447,brooklyn,ny
15451,0.9999511,iam d-15-447,lyndhurst,nj
14993,0.999999,iam dist 27,louisville,ky
36937,0.999783,iam dist. lodge 77,vadnais heights,mn
24553,0.99993086,iam district  lodge160-297,seattle,wa
14743,0.5398901,iam district #34 912,franklin,oh
9340,0.99907696,iam district 10  66,beaver dam,wi
542827,0.99998266,iam district 10 1260,beaver dam,wi
35974,0.999984,iam district 10 1266,beaver dam,wi
12226,0.999997,iam district 10 1377,beaver dam,wi
19839,0.99999845,iam district 10 1406,beaver dam,wi
21829,0.9999996,iam district 10 1516,beaver dam,wi
29894,0.9999999,iam district 10 1543,beaver dam,wi
23134,0.9999462,iam district 10 1564,beaver dam,wi
17427,0.999995,iam district 10 1713,beaver dam,wi
18149,0.9999973,iam district 10 1855,beaver dam,wi
14348,0.9999899,iam district 10 1862,beaver dam,wi
14602,0.99998116,iam district 10 1947,beaver dam,wi
9051,0.9999994,iam district 10 2053,beaver dam,wi
44679,0.99999917,iam district 10 2054,beaver dam,wi
26713,0.999828,iam district 10 510,beaver dam,wi
29796,0.9999739,iam district 10 621,beaver dam,wi
9340,0.99907696,iam district 10 66,beaver dam,wi
514146,0.99994874,iam district 10 66,racine,wi
29542,0.99972373,iam district 10 78,beaver dam,wi
9340,0.1756338,iam district 10 ds140,beaver dam,wi
